,atk,base_card_id,card_id,card_name,card_set_id,char_type,clan,copyright,cost,cv,description,evo_atk,evo_description,evo_life,evo_skill_disc,foil_card_id,format_type,get_red_ether,is_foil,life,normal_card_id,org_evo_skill_disc,org_skill_disc,rarity,restricted_count,skill,skill_disc,skill_option,tokens,tribe_name,use_red_ether
927,3,108031030,108031030,Oceanus,10008,1,0,,4,,"The ocean's big and open, so you can do anything! The gentle currents, the raging waves—which do you like?",5,"The ocean's big and open, and my heart is too! So yeah, yeah, don't do anything too bad! I won't forgive you just like that!",6,,108031031,1,250,0,4,108031030,,[b]Fanfare[/b][b]:[/b] [b]Choose[/b] [b]-[/b] Put either a [b]Ruthful Droplet[/b] or a [b]Ruthless Waterspout[/b] into your hand.,3,3,"choice,token_draw",Fanfare: Choose - Put either a Ruthful Droplet or a Ruthless Waterspout into your hand.,"card_id=900034010:900034020,repeat_count=1&summon_side=me",,-,800
928,3,109011010,109011010,"Rackam, Airship Pilot",10009,1,0,,4,,"I've been blown up, torn down, and tossed around since I set out for the skies. But it was all worth it 'cuz they helped me get the Grandcypher flying again. Aaand that's why I'll never stay grounded. ",5,"Yeah, me and the Grandcypher'll get you where you're goin'. So buckle up! Next stop: the end of the sky!",5,(Same as the unevolved form.),109011011,1,10,0,3,109011010,(Same as the unevolved form.),"Whenever this follower attacks an enemy follower, deal 3 damage to the follower before it can deal any damage in return.",1,3,damage,"Whenever this follower attacks an enemy follower, deal 3 damage to the follower before it can deal any damage in return.",damage=3,,-,50
929,3,110031010,110031010,"Feena, Dynamite Daredevil",10010,1,0,,4,,"""C'mon, Goblin Mage! We've got treasure to hunt!""<br>""Ooh! Feena, I found some shiny stuff!""<br>""Wait, don't touch that! It's a tr—""<br>—Feena and Goblin Mage, falling for an obvious trap",5,"""F-failure? Ha! I don't know the meaning of the word!""<br>""Ah! There's something shiny on the floor! Yoink!""<br>""Did you hear a click just now?""<br>—Feena and Goblin Mage, about to fall into an oubliette",5,Evolve: Destroy all enemy followers that cost 1 play point or less.,110031011,1,250,0,3,110031010,[b]Evolve[/b][b]:[/b] Destroy all enemy followers that cost 1 play point or less.,[b]Fanfare[/b][b]:[/b] Deal 1 damage to an enemy.,3,3,damage//destroy,Fanfare: Deal 1 damage to an enemy.,damage=1//none,,-,800
930,3,110031030,110031030,"Lyrial, Archer Throne",10010,1,0,,4,,"A grudge against you? Why would I feel anything at all about someone I've never met? This is just part of the job. So stop struggling, okay? You're making it harder to smite you!",5,"It's tough being a professional. You just hafta suck it up and do what you gotta do—but I won't complain! No sirree, I'm just gonna forge ahead and follow my orders. You've got my back, right?",5,Evolve: Deal 2 damage to an enemy.,110031031,1,250,0,3,110031030,[b]Evolve[/b][b]:[/b] Deal 2 damage to an enemy.,"[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](7)[/b] [b]-[/b] Until the end of the opponent's turn, give all allies the following effect - Reduce damage from spells and effects to 0.",3,3,"pp_fixeduse,shield//damage","Fanfare: Enhance (7) - Until the end of the opponent's turn, give all allies the following effect - Reduce damage from spells and effects to 0.","fixeduse=7,type=skill//damage=2",,-,800
931,4,111011020,111011020,High Enchantress,10011,1,0,,4,,I am the proof of an unyielding heart! Don't worry about nicks or cracks in your blade! My powers will have it good as new in no time! Sharp enough to slice through anything!,6,"I'm living proof of what an unflagging fighting spirit can do! Your blade may crack or even break, but with me by your side, never fear! Your sword will always be sharp enough to slice through anything!",5,,111011021,1,10,0,3,111011020,,[b]Fanfare[/b][b]:[/b] Put a [b]Keen Enchantment[/b] into your hand.,1,3,token_draw,Fanfare: Put a Keen Enchantment into your hand.,token_draw=101014010,,-,50
932,5,900031010,900031010,Goblin King,90000,1,0,,4,,"After losing a bloody battle for royal authority and being shut away in a cave, the prince responded to the voice of a demon. He resolved to transform into a hideous goblin so that he could have his revenge.",7,"As the first step in his revenge, the prince led his goblin soldiers against his homeland to claim the throne. There he planned to reign not as a man but as a goblin king.",7,Ward.,900031011,1,0,0,5,900031010,[b]Ward[/b][b].[/b],[b]Ward[/b][b].[/b],3,3,guard,Ward.,none,,-,0
933,5,900041070,900041070,Scion of Desire,90000,1,0,,4,,The second circle: Lust.<br>The carnal malefactors and their licentious ways shall be met with an everlasting storm.,7,"The ninth circle: Cocytus. Our emperor, false-tongued serpent, is enthroned where all punishment originates—Where all sin expires.",7,(Same as the unevolved form.),900041071,1,0,0,5,900041070,(Same as the unevolved form.),"At the end of your turn, destroy a random enemy follower. Restore X defense to your leader. X equals that follower's attack.",4,3,"destroy,heal","At the end of your turn, destroy a random enemy follower. Restore X defense to your leader. X equals that follower's attack.","none,healing={both.last_target.offense}",,-,0
934,0,101014030,101014030,Demonic Strike,10001,4,0,,4,,"By our pact, I will eradicate thine enemy.",0,,0,,101014031,0,10,0,0,101014030,,Deal 3 damage to an enemy.,1,3,damage,Deal 3 damage to an enemy.,damage=3,,-,50
935,0,107034010,107034010,Fall from Grace,10007,4,0,,4,,Indulgence has its consequences.,0,,0,,107034011,1,250,0,0,107034010,,Transform a follower or amulet into a [b]Fallen Angel[/b].,3,3,metamorphose,Transform a follower or amulet into a Fallen Angel.,none,,-,800
936,0,900044070,900044070,Earthfall,90000,4,0,,4,,"The dreaded day arrives, bringing the end of times. By my hand, the earth shall sink.",0,,0,,900044071,1,0,0,0,900044070,,Destroy all non-Neutral followers.,4,3,destroy,Destroy all non-Neutral followers.,none,,-,0
937,0,101032010,101032010,Path to Purgatory,10001,2,0,,4,,Death comes for everyone just the same.,0,,0,,101032011,0,250,0,0,101032010,,"At the end of your turn, deal 6 damage to all enemies if you have at least 30 shadows.",3,3,damage,"At the end of your turn, deal 6 damage to all enemies if you have at least 30 shadows.",damage=6,,-,800
938,0,111023010,111023010,Fortune's Font,10011,3,0,,4,,"With time, glory fades into tranquility. The musical splash of water mingles with laughing voices. This is Isunia, home of shimmering dew and guilds.",0,,0,,111023011,1,50,0,0,111023010,,"[b]Countdown[/b] [b](3)[/b]<br>At the end of your turn, draw a card.",2,3,draw,"Countdown (3)<br>At the end of your turn, draw a card.",none,,-,200
939,3,100111030,100111030,Okami,10000,1,1,,4,,A white wolf said to live deep in the heart of the forest. She carries with her the wishes of the forest dwellers and bares her fangs at those who would harm the wild.,5,"Her eyes pierce through to the heart of evil; her claws rend wickedness in two. As long as the white wolf lives, none with evil in their hearts dare even approach the forest.",6,"Whenever another allied follower comes into play, gain +1/+0.",100111031,1,0,0,4,100111030,"Whenever another allied follower comes into play, gain +1/+0.","Whenever another allied follower comes into play, gain +1/+0.",1,3,powerup,"Whenever another allied follower comes into play, gain +1/+0.",add_offense=1,,-,0
940,4,100121030,100121030,Rose Gardener,10000,1,1,,4,,Beg your pardon—I was told not to let anyone pass through this rose garden. Would you be so kind as to leave? I'd prefer not to use force.,5,"My warnings go unheeded then. A shame. Would that I could show you mercy. Do not struggle against the thorns now. Foolish and ugly you may be, but at least you'll serve to fertilize the garden.",4,Evolve: Return another follower to the player's hand.,100121031,1,0,0,3,100121030,[b]Evolve[/b][b]:[/b] Return another follower to the player's hand.,,2,3,none//return_card,,none//none,,-,0
941,3,101121080,101121080,Elven Princess Mage,10001,1,1,,4,,"You'd steal such a fleeting thing as life? Pathetic villains. The God Tree grieves for your actions, but I will cleanse your wicked souls.",4,The lamentations of the trees carry a hurtful magic energy that passes from root to root and causes the God Tree to suffer. But do not worry—even sinners like you can become food for the forest.,5,Evolve: Put 2 Fairies into your hand and change their cost to 0.,101121081,0,50,0,4,101121080,[b]Evolve[/b][b]:[/b] Put 2 [b]Fairies[/b] into your hand and change their cost to 0.,,2,3,"none//token_draw,cost_change",,"none//token_draw=900111010:900111010,set=0",,-,200
942,4,101121090,101121090,Mana Elk,10001,1,1,,4,,"A mighty stag flaps its wings, stirring up a whirlwind that emboldens and empowers the weak.",6,"The stag summons forth a whirlwind that stirs courage in the hearts of the powerless, giving them the strength to press onward.",5,"Whenever another allied 1/X follower attacks, deal 1 damage to the enemy leader.",101121091,0,50,0,3,101121090,"Whenever another allied 1/X follower attacks, deal 1 damage to the enemy leader.","Whenever another allied 1/X follower attacks, deal 1 damage to the enemy leader.",2,3,damage,"Whenever another allied 1/X follower attacks, deal 1 damage to the enemy leader.",damage=1,,-,200
943,2,101131010,101131010,Petal Fencer,10001,1,1,,4,,You think you can just trample all over my flower garden? You're gonna learn a lesson at the tip of my sword! Get ready to be driven back by a flurry of stings!,4,You think you can just trample all over our flower garden? You're gonna learn a lesson at the tip of our swords! Get ready to be driven back by a flurry of stings!,4,Transform each allied Fairy that comes into play into an unevolved Petal Fencer.,101131011,0,250,0,2,101131010,Transform each allied [b]Fairy[/b] that comes into play into an unevolved [b]Petal Fencer[/b].,Transform each allied [b]Fairy[/b] that comes into play into a [b]Petal Fencer[/b].,3,3,metamorphose//metamorphose,Transform each allied Fairy that comes into play into a Petal Fencer.,none//none,,-,800
944,4,102111040,102111040,Underbrush Beast Girl,10002,1,1,,4,,"Try as you might, you'll never find me. The brush is best for hiding!",6,"First I hide in the underbrush, nice and sneaky... And then I pounce! Pretty terrifying, right?",5,,102111041,0,10,0,3,102111040,,[b]Fanfare[/b][b]:[/b] Gain [b]Ambush[/b] if at least 2 other cards were played this turn.,1,3,sneak,Fanfare: Gain Ambush if at least 2 other cards were played this turn.,none,,-,50
945,3,102121010,102121010,Yuel the Ancient,10002,1,1,,4,,"Driven to free her captured ally, Yuel commanded will-o'-wisps to banish the darkness. No foe could escape her fiery wrath.",4,"In the darkness Yuel's flames dance, warding away the evil that threatens to overtake her companion. The embers flicker, each capable of incinerating an entire forest.",5,"At the end of your turn, deal 1 damage to a random enemy follower 2 times.",102121011,0,50,0,4,102121010,"At the end of your turn, deal 1 damage to a random enemy follower 2 times.",,2,3,none//damage@2,,none//damage=1,,-,200
946,3,103111030,103111030,Fairy Knight,10003,1,1,,4,,I am a knight of the woods. My duty is to battle alongside the fairies!,5,"Fairies, bless my sword! As long as your wings shimmer, I'll keep hunting down the forest's enemies.",4,Rush.,103111031,0,10,0,2,103111030,[b]Rush[/b][b].[/b],[b]Rush[/b][b].[/b]<br>[b]Fanfare[/b][b]:[/b] Put a [b]Fairy[/b] into your hand.,1,3,"rush,token_draw",Rush.<br>Fanfare: Put a Fairy into your hand.,"none,token_draw=900111010",,-,50
947,2,104121030,104121030,"Vist, Elf Butler",10004,1,1,,4,,Do you have some business with the young lady? May I ask your name? I'm sure you understand that I can't allow just anyone to see her.,4,"One requires many skills to be worthy of standing at the young lady's side. What makes the butler is mastery of swordsmanship, magic, and of course everyday tasks!",7,Ward.,104121031,0,50,0,5,104121030,[b]Ward[/b][b].[/b],"[b]Ward[/b][b].[/b]<br>Whenever you play a Forestcraft follower that originally costs at least 6 play points, subtract 3 from the cost of this card.",2,3,"guard,cost_change","Ward.<br>Whenever you play a Forestcraft follower that originally costs at least 6 play points, subtract 3 from the cost of this card.","none,add=-3",,-,200
948,2,105111010,105111010,Flower Princess,10005,1,1,,4,,"This is how I was born. The only clothes I wear are these petals, and I sleep on a bed of roses. But please don't look down on me. I've got a few thorns too.",4,It's not that I'm too small; it's that you're too big. My beauty's in how meekly I bloom. Perhaps you humans should live a bit more meekly too.,6,,105111011,0,10,0,4,105111010,,"[b]Fanfare[/b][b]:[/b] If you have 2 other Neutral cards or less in your hand, put 2 [b]Fairies[/b] into your hand. If you have at least 3 other Neutral cards in your hand, put a [b]Thorn Burst[/b] and 2 [b]Fairies[/b] into your hand.",1,3,"token_draw,token_draw","Fanfare: If you have 2 other Neutral cards or less in your hand, put 2 Fairies into your hand. If you have at least 3 other Neutral cards in your hand, put a Thorn Burst and 2 Fairies into your hand.","token_draw=900144010:900111010:900111010,token_draw=900111010:900111010",,-,50
949,3,105121020,105121020,Snowfield Warrior,10005,1,1,,4,,"The wisdom of battle leads the warrior to new heights. Much like a tree thrives in a forest, the warrior thrives in the heat of battle.",5,"The warrior faces off against foes to protect the fresh buds of life. Clad in furor, his great hammer grows stronger with each swing.",5,"Rush.<br>Whenever this follower attacks and destroys an enemy follower, if this follower is not destroyed, gain +1/+1.",105121021,0,50,0,3,105121020,"[b]Rush[/b][b].[/b]<br>Whenever this follower attacks and destroys an enemy follower, if this follower is not destroyed, gain +1/+1.","[b]Rush[/b][b].[/b]<br>Whenever this follower attacks and destroys an enemy follower, if this follower is not destroyed, gain +1/+1.",2,3,"rush,powerup","Rush.<br>Whenever this follower attacks and destroys an enemy follower, if this follower is not destroyed, gain +1/+1.","none,add_offense=1&add_life=1",,-,200
950,3,105131020,105131020,Fairy Driver,10005,1,1,,4,,"Buzzing, flitting insects! Shut your mouths and obey me, you pests.",5,"If there's anything good about you disease-spreading pests, it's the sound of your last breath. Now let me hear it!",5,"Whenever an allied Fairy comes into play, give it +1/+0 and Storm until the end of the turn.",105131021,0,250,0,3,105131020,"Whenever an allied [b]Fairy[/b] comes into play, give it +1/+0 and [b]Storm[/b] until the end of the turn.","Whenever an allied [b]Fairy[/b] comes into play, give it +1/+0 and [b]Storm[/b] until the end of the turn.",3,3,"powerup,quick","Whenever an allied Fairy comes into play, give it +1/+0 and Storm until the end of the turn.","add_offense=1,none",,-,800
951,3,106121020,106121020,"Ariana, Natural Tutor",10006,1,1,,4,,You can manipulate natural life with a magical elixir. But do be careful—even a slight error in the formulation could prove fatal.,5,"Drink it carefully and without fear. Use magical elixir in good health, and there's nothing more useful. Well, that's it for class today. See you again next week!",5,,106121021,0,50,0,3,106121020,,"[b]Fanfare[/b][b]:[/b] Put an [b]Ivy Spellbomb[/b] into your hand. Change its cost to 1 if there are at least 3 allied followers in play, including this follower.",2,3,"token_draw,cost_change","Fanfare: Put an Ivy Spellbomb into your hand. Change its cost to 1 if there are at least 3 allied followers in play, including this follower.","token_draw=104114010,set=1",,-,200
